prev_id	curr_id	n	prev_title	curr_title	type
208160	1006076	120	Brandon_Lee	.44_Magnum	link
149058	1006076	79	Bulletproof_vest	.44_Magnum	link
2961947	1006076	134	AutoMag_(pistol)	.44_Magnum	link
532604	1006076	494	.357_Magnum	.44_Magnum	link
399075	1006076	16	44_(number)	.44_Magnum	link
25205175	1006076	11	.50_Alaskan	.44_Magnum	link
12829425	1006076	16	44_Magnum_(band)	.44_Magnum	other
739349	1006076	35	Bulletproof_glass	.44_Magnum	link
4019056	1006076	28	.475_Wildey_Magnum	.44_Magnum	link
16440545	1006076	15	Dan_Wesson_Firearms	.44_Magnum	link
301798	1006076	352	Dirty_Harry	.44_Magnum	link
2468395	1006076	35	.45-70	.44_Magnum	link
1596862	1006076	26	.440_Cor-bon	.44_Magnum	link
639888	1006076	13	Colt_Python	.44_Magnum	other
5613578	1006076	79	Elmer_Keith	.44_Magnum	link
4095314	1006076	28	Go_ahead,_make_my_day	.44_Magnum	link
37947953	1006076	119	List_of_Magnum_pistol_cartridges	.44_Magnum	link
621313	1006076	39	Lever-action	.44_Magnum	link
9958966	1006076	137	Handgun	.44_Magnum	link
9194192	1006076	24	Handgun_hunting	.44_Magnum	link
15040491	1006076	15	List_of_Police_Academy_characters	.44_Magnum	link
1830922	1006076	22	Jon-Erik_Hexum	.44_Magnum	link
""	1006076	864	other-wikipedia	.44_Magnum	other
""	1006076	9610	other-google	.44_Magnum	other
""	1006076	48	other-twitter	.44_Magnum	other
""	1006076	1286	other-empty	.44_Magnum	other
""	38881677	100	other-google	.44_Remington_Centerfire	other
""	38881677	14	other-wikipedia	.44_Remington_Centerfire	other
""	38881677	14	other-other	.44_Remington_Centerfire	other
33832042	38881677	30	Remington_Model_1875	.44_Remington_Centerfire	link
""	38881677	19	other-bing	.44_Remington_Centerfire	other
20394419	38881677	25	.44_Colt	.44_Remington_Centerfire	link
40269874	38881677	11	Remington_Model_1890	.44_Remington_Centerfire	link
""	15848731	16	other-twitter	.44_Russian	other
""	15848731	56	other-wikipedia	.44_Russian	other
""	15848731	573	other-google	.44_Russian	other
""	15848731	38	other-yahoo	.44_Russian	other
11766686	15848731	30	M1879_Reichsrevolver	.44_Russian	link
6682652	15848731	200	Smith_&_Wesson_Model_3	.44_Russian	link
189723	15848731	85	Smith_&_Wesson	.44_Russian	link
""	15848731	81	other-empty	.44_Russian	other
1057183	15848731	26	10_mm_caliber	.44_Russian	link
854884	15848731	48	List_of_handgun_cartridges	.44_Russian	link
""	15848731	37	other-bing	.44_Russian	other
3647364	15848731	34	Smith_&_Wesson_Triple_Lock	.44_Russian	link
11867089	15848731	35	Super_magnum	.44_Russian	link
""	15848731	47	other-other	.44_Russian	other
15580374	15848731	13	Main_Page	.44_Russian	other
20286228	15848731	67	.44_S&W_American	.44_Russian	link
1057617	15848731	43	11_mm_caliber	.44_Russian	other
1006209	15848731	186	.44_Special	.44_Russian	link
4503109	15848731	15	Black_Hills_Ammunition	.44_Russian	link
15848731	20286228	131	.44_Russian	.44_S&W_American	link
498910	20286228	21	Colt_Single_Action_Army	.44_S&W_American	other
1057617	20286228	27	11_mm_caliber	.44_S&W_American	other
1006209	20286228	81	.44_Special	.44_S&W_American	link
20495856	20286228	10	.450_Adams	.44_S&W_American	link
""	20286228	209	other-google	.44_S&W_American	other
""	20286228	26	other-wikipedia	.44_S&W_American	other
""	20286228	10	other-twitter	.44_S&W_American	other
""	20286228	12	other-bing	.44_S&W_American	other
""	20286228	15	other-other	.44_S&W_American	other
6682652	20286228	244	Smith_&_Wesson_Model_3	.44_S&W_American	link
189723	20286228	79	Smith_&_Wesson	.44_S&W_American	link
239427	20286228	28	Table_of_handgun_and_rifle_cartridges	.44_S&W_American	link
""	20286228	41	other-empty	.44_S&W_American	other
854884	20286228	39	List_of_handgun_cartridges	.44_S&W_American	link
854884	1006209	98	List_of_handgun_cartridges	.44_Special	link
23755636	1006209	33	List_of_revolvers	.44_Special	link
1057183	1006209	16	10_mm_caliber	.44_Special	link
19668827	1006209	10	Colt_New_Service	.44_Special	link
13737682	1006209	75	Charter_Arms_Bulldog	.44_Special	link
532604	1006209	84	.357_Magnum	.44_Special	link
1061626	1006209	38	.38-40_Winchester	.44_Special	link
4984968	1006209	34	Charter_Arms	.44_Special	link
621313	1006209	12	Lever-action	.44_Special	link
""	1006209	148	other-yahoo	.44_Special	other
20459506	1006209	13	.22_Extra_Long	.44_Special	link
498910	1006209	70	Colt_Single_Action_Army	.44_Special	link
4535498	1006209	24	David_Berkowitz	.44_Special	link
1006076	1006209	770	.44_Magnum	.44_Special	link
175965	1006209	14	Caliber	.44_Special	link
870808	1006209	63	.454_Casull	.44_Special	link
20512131	1006209	14	British_Bull_Dog_revolver	.44_Special	link
1057617	1006209	23	11_mm_caliber	.44_Special	link
876584	1006209	64	Colt_Anaconda	.44_Special	link
15848731	1006209	75	.44_Russian	.44_Special	link
3330815	1006209	40	Harry_Callahan_(character)	.44_Special	link
239427	1006209	58	Table_of_handgun_and_rifle_cartridges	.44_Special	link
189723	1006209	83	Smith_&_Wesson	.44_Special	link
9262985	1006209	32	Marlin_Model_1894	.44_Special	link
796355	1006209	145	Smith_&_Wesson_Model_29	.44_Special	link
4230330	1006209	29	Ruger_Blackhawk	.44_Special	link
5888544	1006209	14	Rat-shot	.44_Special	link
8493811	1006209	20	Ruger_Redhawk	.44_Special	link
""	1006209	15	other-twitter	.44_Special	other
""	1006209	1398	other-google	.44_Special	other
""	1006209	216	other-empty	.44_Special	other
""	1006209	185	other-wikipedia	.44_Special	other
""	1006209	109	other-other	.44_Special	other
15580374	1006209	27	Main_Page	.44_Special	other
1288861	1006209	15	Mateba_Autorevolver	.44_Special	other
1245971	1006209	24	Taurus_Raging_Bull	.44_Special	link
6983157	1006209	36	Snubnosed_revolver	.44_Special	link
1895938	1006209	20	Taurus_(manufacturer)	.44_Special	link
3647364	1006209	47	Smith_&_Wesson_Triple_Lock	.44_Special	link
""	1006209	142	other-bing	.44_Special	other
854742	""	10	List_of_rifle_cartridges	.45-110_Sharps	redlink
""	28414907	50	other-bing	.450/400_Nitro_Express	other
""	28414907	28	other-other	.450/400_Nitro_Express	other
8512523	28414907	77	Ruger_No._1	.450/400_Nitro_Express	other
3624339	28414907	34	Nitro_Express	.450/400_Nitro_Express	link
""	28414907	52	other-yahoo	.450/400_Nitro_Express	other
5682095	28414907	11	"John_\"Pondoro\"_Taylor"	.450/400_Nitro_Express	other
1261673	28414907	42	7×57mm_Mauser	.450/400_Nitro_Express	link
854742	28414907	48	List_of_rifle_cartridges	.450/400_Nitro_Express	link
28431069	28414907	21	.400_Jeffery_Nitro_Express	.450/400_Nitro_Express	link
""	28414907	29	other-wikipedia	.450/400_Nitro_Express	other
""	28414907	421	other-google	.450/400_Nitro_Express	other
""	28414907	35	other-empty	.450/400_Nitro_Express	other
""	20495856	23	other-empty	.450_Adams	other
239427	20495856	20	Table_of_handgun_and_rifle_cartridges	.450_Adams	link
627020	20495856	53	Webley_Revolver	.450_Adams	link
69080	20495856	68	Royal_Canadian_Mounted_Police	.450_Adams	link
""	20495856	19	other-other	.450_Adams	other
""	20495856	127	other-google	.450_Adams	other
""	20495856	20	other-wikipedia	.450_Adams	other
20441717	20495856	11	.476_Enfield	.450_Adams	link
20496885	20495856	10	.442_Webley	.450_Adams	link
854884	20495856	16	List_of_handgun_cartridges	.450_Adams	link
14227437	20495856	38	Lancaster_pistol	.450_Adams	link
20512131	20495856	93	British_Bull_Dog_revolver	.450_Adams	link
1057617	20495856	33	11_mm_caliber	.450_Adams	link
854742	""	17	List_of_rifle_cartridges	.450_Black_Powder_Express	redlink
854884	41169863	92	List_of_handgun_cartridges	.450_Bonecrusher	link
""	41169863	14	other-wikipedia	.450_Bonecrusher	other
""	14071881	121	other-wikipedia	.450_Bushmaster	other
""	14071881	1551	other-google	.450_Bushmaster	other
""	14071881	159	other-empty	.450_Bushmaster	other
""	14071881	156	other-yahoo	.450_Bushmaster	other
25205175	14071881	142	.50_Alaskan	.450_Bushmaster	link
21111320	14071881	88	.30_Remington_AR	.450_Bushmaster	link
11119859	14071881	388	.458_SOCOM	.450_Bushmaster	link
""	14071881	90	other-other	.450_Bushmaster	other
""	14071881	194	other-bing	.450_Bushmaster	other
854742	14071881	133	List_of_rifle_cartridges	.450_Bushmaster	link
44543594	14071881	168	List_of_AR_platform_calibers	.450_Bushmaster	link
2626701	14071881	79	.300_Whisper	.450_Bushmaster	link
42701182	14071881	34	45_Raptor	.450_Bushmaster	link
12522836	14071881	402	.50_Beowulf	.450_Bushmaster	link
2165209	14071881	67	Bushmaster	.450_Bushmaster	link
94860	14071881	71	AR-15	.450_Bushmaster	link
854884	""	10	List_of_handgun_cartridges	.450_Magnum_Express	redlink
""	44354823	16	other-google	.450_No_2_Nitro_Express	other
9741807	44354823	24	.450_Nitro_Express	.450_No_2_Nitro_Express	link
8641568	44354823	11	Eley_Brothers	.450_No_2_Nitro_Express	link
1057617	44354823	35	11_mm_caliber	.450_No_2_Nitro_Express	link
3624339	44354823	21	Nitro_Express	.450_No_2_Nitro_Express	link
1288861	870808	143	Mateba_Autorevolver	.454_Casull	link
15580374	870808	105	Main_Page	.454_Casull	other
25794	870808	10	Revolver	.454_Casull	link
12221894	870808	74	Ruger_Alaskan	.454_Casull	link
""	870808	29	other-facebook	.454_Casull	other
""	870808	272	other-other	.454_Casull	other
""	870808	370	other-bing	.454_Casull	other
18823313	870808	40	Smith_&_Wesson_Model_460	.454_Casull	link
11867089	870808	26	Super_magnum	.454_Casull	link
1895938	870808	21	Taurus_(manufacturer)	.454_Casull	link
1245971	870808	302	Taurus_Raging_Bull	.454_Casull	link
328032	870808	16	Winchester_rifle	.454_Casull	link
8574588	870808	14	Winchester_Model_1892	.454_Casull	link
37947953	870808	20	List_of_Magnum_pistol_cartridges	.454_Casull	link
1611195	870808	135	Hand_cannon	.454_Casull	link
5613578	870808	94	Elmer_Keith	.454_Casull	link
854884	870808	213	List_of_handgun_cartridges	.454_Casull	link
23755636	870808	13	List_of_revolvers	.454_Casull	link
3962578	870808	328	.460_S&W_Magnum	.454_Casull	link
25205175	870808	15	.50_Alaskan	.454_Casull	link
29639758	870808	33	.500_Linebaugh	.454_Casull	link
532604	870808	108	.357_Magnum	.454_Casull	link
708013	870808	221	.50_Action_Express	.454_Casull	link
1345096	870808	17	Automatic_revolver	.454_Casull	link
239427	870808	96	Table_of_handgun_and_rifle_cartridges	.454_Casull	link
20785456	870808	443	Taurus_Judge	.454_Casull	link
1211942	870808	42	Wildcat_cartridge	.454_Casull	link
6007392	870808	125	Ruger_Super_Redhawk	.454_Casull	link
4957476	870808	29	Magnum_Research_BFR	.454_Casull	link
1589594	870808	14	Magic_gun	.454_Casull	link
1759425	870808	15	Mateba	.454_Casull	link
1131674	870808	14	Muzzle_energy	.454_Casull	link
""	870808	4096	other-google	.454_Casull	other
""	870808	356	other-wikipedia	.454_Casull	other
""	870808	30	other-twitter	.454_Casull	other
""	870808	565	other-empty	.454_Casull	other
30872613	870808	155	.500_S&W_Magnum	.454_Casull	link
175965	870808	52	Caliber	.454_Casull	link
1057617	870808	59	11_mm_caliber	.454_Casull	link
1062265	870808	11	.475_Linebaugh	.454_Casull	link
1061631	870808	71	.480_Ruger	.454_Casull	link
530903	870808	13	.45_ACP	.454_Casull	other
1058057	870808	69	.410_bore	.454_Casull	link
1879287	870808	172	Alucard_(Hellsing)	.454_Casull	link
1006076	870808	1067	.44_Magnum	.454_Casull	link
870819	870808	358	.45_Colt	.454_Casull	link
854742	870808	137	List_of_rifle_cartridges	.454_Casull	link
23641519	870808	34	Freedom_Arms	.454_Casull	link
""	870808	262	other-yahoo	.454_Casull	other
""	19423567	10	other-empty	.458_Express	other
""	19423567	36	other-google	.458_Express	other
854742	19423567	48	List_of_rifle_cartridges	.458_Express	link
854742	2566665	155	List_of_rifle_cartridges	.458_Winchester_Magnum	link
4683430	2566665	98	.300_Winchester_Magnum	.458_Winchester_Magnum	link
6467789	2566665	78	Belted_magnum	.458_Winchester_Magnum	link
12790900	2566665	33	.404_Jeffery	.458_Winchester_Magnum	link
1061665	2566665	13	.460_Weatherby_Magnum	.458_Winchester_Magnum	link
1786319	2566665	15	.270_Winchester	.458_Winchester_Magnum	link
1031546	2566665	15	.308_Winchester	.458_Winchester_Magnum	link
4013914	2566665	60	.375_Holland_&_Holland_Magnum	.458_Winchester_Magnum	link
1057617	2566665	36	11_mm_caliber	.458_Winchester_Magnum	link
3096150	2566665	11	.30-30_Winchester	.458_Winchester_Magnum	link
20307536	2566665	21	CZ_550	.458_Winchester_Magnum	link
742353	2566665	107	Elephant_gun	.458_Winchester_Magnum	link
3330815	2566665	45	Harry_Callahan_(character)	.458_Winchester_Magnum	link
""	2566665	154	other-yahoo	.458_Winchester_Magnum	other
""	2566665	144	other-bing	.458_Winchester_Magnum	other
15580374	2566665	23	Main_Page	.458_Winchester_Magnum	other
1776479	2566665	28	Magnum	.458_Winchester_Magnum	link
8512523	2566665	32	Ruger_No._1	.458_Winchester_Magnum	link
1209196	2566665	212	Remington_Model_700	.458_Winchester_Magnum	link
""	2566665	130	other-other	.458_Winchester_Magnum	other
12859048	2566665	31	.416_Remington_Magnum	.458_Winchester_Magnum	link
5201316	2566665	105	.338_Winchester_Magnum	.458_Winchester_Magnum	link
18734347	2566665	35	.458_Lott	.458_Winchester_Magnum	link
11119859	2566665	222	.458_SOCOM	.458_Winchester_Magnum	link
28866254	2566665	14	.458×2-inch_American	.458_Winchester_Magnum	link
20486105	2566665	14	.416_Taylor	.458_Winchester_Magnum	link
9429152	2566665	20	.264_Winchester_Magnum	.458_Winchester_Magnum	link
18733640	2566665	293	.450_Marlin	.458_Winchester_Magnum	link
3157490	2566665	291	.700_Nitro_Express	.458_Winchester_Magnum	other
19826775	2566665	19	.50-110_Winchester	.458_Winchester_Magnum	link
3049812	2566665	53	.416_Rigby	.458_Winchester_Magnum	link
301798	2566665	137	Dirty_Harry	.458_Winchester_Magnum	link
233443	2566665	56	Expanding_bullet	.458_Winchester_Magnum	link
2159922	2566665	30	Express_(weaponry)	.458_Winchester_Magnum	link
854884	2566665	11	List_of_handgun_cartridges	.458_Winchester_Magnum	link
""	2566665	2025	other-google	.458_Winchester_Magnum	other
""	2566665	25	other-twitter	.458_Winchester_Magnum	other
""	2566665	130	other-wikipedia	.458_Winchester_Magnum	other
1637484	2566665	57	Winchester_Model_70	.458_Winchester_Magnum	link
779057	2566665	21	Winchester_Magnum	.458_Winchester_Magnum	link
4620636	2566665	10	Taylor_KO_Factor	.458_Winchester_Magnum	link
239427	2566665	49	Table_of_handgun_and_rifle_cartridges	.458_Winchester_Magnum	link
15530780	2566665	41	Pfeifer_Zeliska_.600_Nitro_Express_revolver	.458_Winchester_Magnum	link
939466	2566665	19	Orders_of_magnitude_(energy)	.458_Winchester_Magnum	link
""	2566665	362	other-empty	.458_Winchester_Magnum	other
""	530903	1642	other-empty	.45_ACP	other
240122	530903	14	Sten	.45_ACP	link
83239	530903	81	Uzi	.45_ACP	link
1193460	530903	55	Subsonic_ammunition	.45_ACP	link
239427	530903	162	Table_of_handgun_and_rifle_cartridges	.45_ACP	link
28491	530903	28	Submachine_gun	.45_ACP	link
2031817	530903	11	The_Equalizer	.45_ACP	link
255195	530903	34	Zodiac_Killer	.45_ACP	link
1998636	530903	23	Vash_the_Stampede	.45_ACP	other
1339615	530903	182	Stopping_power	.45_ACP	link
38048372	530903	31	Suppressor	.45_ACP	link
4894290	530903	14	Stephen_Marshall_(murderer)	.45_ACP	other
297366	530903	34	Tunnel_rat	.45_ACP	link
4234031	530903	21	Taurus_PT_24/7	.45_ACP	link
1334113	530903	14	Personal_armor	.45_ACP	link
442869	530903	55	Mauser_C96	.45_ACP	link
9777440	530903	95	Smith_&_Wesson_M&P	.45_ACP	link
1131674	530903	28	Muzzle_energy	.45_ACP	link
218985	530903	59	Los_Angeles_Police_Department	.45_ACP	link
460100	530903	34	Semi-automatic_pistol	.45_ACP	link
10040437	530903	44	SIG_Sauer_P250	.45_ACP	link
188548	530903	15	Samuel_Colt	.45_ACP	link
2087053	530903	21	Ruger_P-Series	.45_ACP	link
18818689	530903	13	Smith_&_Wesson_Model_645	.45_ACP	link
5000979	530903	12	Para_USA	.45_ACP	link
3351734	530903	39	Smith_&_Wesson_Model_625	.45_ACP	link
26838	530903	12	Shotgun	.45_ACP	link
2181136	530903	12	Owen_Gun	.45_ACP	link
6480901	530903	25	Smith_&_Wesson_Model_4506	.45_ACP	link
6067611	530903	79	Omar_Little	.45_ACP	link
1731660	530903	22	Rampart_scandal	.45_ACP	link
37864733	530903	16	Remington_1911_R1	.45_ACP	link
5888544	530903	13	Rat-shot	.45_ACP	link
246727	530903	141	M2_Browning	.45_ACP	link
4230330	530903	23	Ruger_Blackhawk	.45_ACP	link
189723	530903	17	Smith_&_Wesson	.45_ACP	link
32951239	530903	21	Springfield_Armory_XDM	.45_ACP	link
""	530903	835	other-other	.45_ACP	other
""	530903	12	other-facebook	.45_ACP	other
58221	530903	30	United_States_Secret_Service	.45_ACP	link
1458091	530903	17	Walther_P38	.45_ACP	link
35729737	530903	44	Smith_&_Wesson_SW1911	.45_ACP	link
1323596	530903	11	Smith_&_Wesson_SW99	.45_ACP	link
""	530903	1042	other-bing	.45_ACP	other
38004407	530903	37	Smith_&_Wesson_Governor	.45_ACP	link
3623674	530903	10	Victoria_Police_Special_Operations_Group	.45_ACP	link
95006	530903	767	Thompson_submachine_gun	.45_ACP	link
15580374	530903	323	Main_Page	.45_ACP	other
1542909	530903	15	North_Hollywood_shootout	.45_ACP	link
10044461	530903	14	SIG_Sauer_GSR	.45_ACP	link
366499	530903	14	Magnum_Research	.45_ACP	link
6096310	530903	18	Service_pistol	.45_ACP	link
974195	530903	124	SIG_Sauer_P220	.45_ACP	link
25794	530903	19	Revolver	.45_ACP	link
3325388	530903	17	M15_pistol	.45_ACP	link
8795311	530903	45	MEU(SOC)_pistol	.45_ACP	link
21242033	530903	99	M3_submachine_gun	.45_ACP	link
30317803	530903	10	Reynaldo_Dagsa	.45_ACP	other
2206965	530903	10	Rim_(firearms)	.45_ACP	link
3480500	530903	85	M1917_revolver	.45_ACP	link
6272805	530903	54	Overpressure_ammunition	.45_ACP	link
17686482	530903	10	Ruger_Vaquero	.45_ACP	link
452809	530903	61	MAC-10	.45_ACP	link
37865911	530903	12	Ruger_SR1911	.45_ACP	link
176537	530903	1834	M1911_pistol	.45_ACP	link
94908	530903	99	Luger_pistol	.45_ACP	link
3567433	530903	10	Polygonal_rifling	.45_ACP	link
6663057	530903	10	STI_International	.45_ACP	link
3253287	530903	30	Hi-Point_Firearms	.45_ACP	link
34305964	530903	58	List_of_.45_caliber_handguns	.45_ACP	link
148837	530903	201	John_Browning	.45_ACP	link
44543594	530903	26	List_of_AR_platform_calibers	.45_ACP	link
14664934	530903	916	Glock	.45_ACP	link
1401815	530903	172	Heckler_&_Koch_USP	.45_ACP	link
4270598	530903	24	Handgun_effectiveness	.45_ACP	link
3152421	530903	18	Jeff_Cooper	.45_ACP	other
144484	530903	10	Lee-Enfield	.45_ACP	link
850202	530903	244	Heckler_&_Koch_UMP	.45_ACP	link
158888	530903	37	Eskrima	.45_ACP	link
24877750	530903	10	Equipment_of_the_United_States_Armed_Forces	.45_ACP	link
6758761	530903	13	LAR_Grizzly_Win_Mag	.45_ACP	link
10171631	530903	16	Kimber_Custom	.45_ACP	link
4132914	530903	33	Harry_Bosch	.45_ACP	link
14814	530903	40	Indiana_Jones	.45_ACP	link
8245636	530903	10	Kahr_Arms	.45_ACP	link
9890051	530903	81	Heckler_&_Koch_HK45	.45_ACP	link
15677612	530903	28	FBI_Special_Weapons_and_Tactics_Teams	.45_ACP	link
10681353	530903	221	KRISS_Vector	.45_ACP	link
4876283	530903	27	Law_enforcement_in_the_United_States	.45_ACP	link
2181318	530903	14	List_of_equipment_of_the_Hellenic_Army	.45_ACP	link
1384722	530903	22	List_of_submachine_guns	.45_ACP	link
613981	530903	11	.25_ACP	.45_ACP	link
6125765	530903	63	.50_GI	.45_ACP	link
530903	530903	11	.45_ACP	.45_ACP	other
3088019	530903	41	Beretta_Px4_Storm	.45_ACP	link
2814165	530903	89	Beretta_M9	.45_ACP	link
672404	530903	238	Automatic_Colt_Pistol	.45_ACP	link
35022	530903	18	5.56×45mm_NATO	.45_ACP	other
8731170	530903	19	8×22mm_Nambu	.45_ACP	link
992873	530903	14	.30-06_Springfield	.45_ACP	link
13827373	530903	12	Black_Talon	.45_ACP	link
3235930	530903	147	AMT_Hardballer	.45_ACP	link
870808	530903	10	.454_Casull	.45_ACP	other
821939	530903	275	.22_Long_Rifle	.45_ACP	link
1006209	530903	12	.44_Special	.45_ACP	other
20286228	530903	14	.44_S&W_American	.45_ACP	link
2626701	530903	11	.300_Whisper	.45_ACP	link
4494688	530903	31	Beretta_8000	.45_ACP	link
1006076	530903	40	.44_Magnum	.45_ACP	other
155997	530903	120	Boyz_n_the_Hood	.45_ACP	link
246728	530903	10	.50_BMG	.45_ACP	link
285539	530903	27	Derringer	.45_ACP	link
681813	530903	55	De_Lisle_carbine	.45_ACP	link
